,year,name,firstname,lastname,position,heightinchestotal,weight,fortyyd,twentyss,threecone,vertical,broad,bench,round,college,pickround,picktotal,probowls,firstprobowl,yearstofirst,probowl_i,highpick_i
4686,1999,Joe Germaine,Joe,Germaine,QB,73.0,211,4.83,4.21,,32.0,105.0,,4.0,Ohio State,6.0,101.0,0.0,,,0,0
4687,1999,Aaron Gibson,Aaron,Gibson,OT,78.0,386,5.35,4.54,,24.0,111.0,31.0,1.0,Wisconsin,27.0,27.0,0.0,,,0,0
4688,1999,Marquis Gibson,Marquis,Gibson,OLB,74.0,227,4.68,4.3,,33.0,115.0,15.0,8.0,,,,0.0,,,0,0
4689,1999,Justin Glasgow,Justin,Glasgow,OG,77.0,328,5.35,4.59,,24.0,95.0,35.0,8.0,,,,0.0,,,0,0
4690,1999,Phil Glover,Phil,Glover,OLB,73.0,239,4.69,4.36,,36.5,121.0,26.0,7.0,Utah,16.0,222.0,0.0,,,0,0
4691,1999,Matt Graham,Matt,Graham,SS,71.0,207,4.44,3.86,,35.0,117.0,21.0,8.0,,,,0.0,,,0,0
4692,1999,Anthony Gray,Anthony,Gray,RB,73.0,228,4.69,4.23,,32.5,115.0,16.0,8.0,,,,0.0,,,0,0
4693,1999,Cornell Green,Cornell,Green,OT,79.0,326,5.55,4.8,,23.0,92.0,18.0,8.0,,,,0.0,,,0,0
4694,1999,Lamont Green,Lamont,Green,OLB,75.0,226,4.76,4.48,,33.0,114.0,18.0,8.0,,,,0.0,,,0,0
4695,1999,Kelly Gregg,Kelly,Gregg,DT,73.0,302,5.27,4.45,,24.0,96.0,26.0,6.0,Oklahoma,4.0,173.0,0.0,,,0,0
4696,1999,Chris Greisen,Chris,Greisen,QB,75.0,223,5.09,4.33,,30.5,108.0,,7.0,Northwest Missouri State,33.0,239.0,0.0,,,0,0
4697,1999,Mike Grieb,Mike,Grieb,TE,76.0,248,4.88,4.45,,27.0,111.0,,8.0,,,,0.0,,,0,0
4698,1999,Damon Griffin,Damon,Griffin,WR,69.0,186,4.65,4.2,,36.0,116.0,,8.0,,,,0.0,,,0,0
4699,1999,Billy Gustin,Billy,Gustin,FS,73.0,192,4.38,3.99,,37.0,121.0,15.0,8.0,,,,0.0,,,0,0
4700,1999,Ryan Hale,Ryan,Hale,DT,76.0,295,5.18,4.38,,30.5,104.0,8.0,7.0,Arkansas,19.0,225.0,0.0,,,0,0
4701,1999,Cory Hall,Cory,Hall,FS,73.0,202,4.54,4.29,,36.0,123.0,17.0,3.0,Fresno State,4.0,65.0,0.0,,,0,0
4702,1999,Darran Hall,Darran,Hall,WR,69.0,168,4.45,4.33,,34.0,115.0,,6.0,Colorado State,17.0,186.0,0.0,,,0,0
4703,1999,Derrick Ham,Derrick,Ham,DE,76.0,257,4.91,4.54,,28.5,105.0,24.0,8.0,,,,0.0,,,0,0
4704,1999,Donnie Hart,Donnie,Hart,WR,73.0,192,4.54,4.16,,32.0,111.0,,8.0,,,,0.0,,,0,0
4705,1999,Armon Hatcher,Armon,Hatcher,SS,73.0,215,4.58,4.2,,36.0,122.0,,6.0,Oregon State,25.0,194.0,0.0,,,0,0
4706,1999,Steve Heiden,Steve,Heiden,TE,77.0,260,4.84,4.11,,32.0,121.0,26.0,3.0,South Dakota State,8.0,69.0,0.0,,,0,0
4707,1999,Madre Hill,Madre,Hill,RB,73.0,199,4.54,4.31,,32.0,113.0,20.0,7.0,Arkansas,1.0,207.0,0.0,,,0,0
4708,1999,Jay Hinton,Jay,Hinton,RB,71.0,200,4.29,3.86,,43.5,134.0,18.0,8.0,,,,0.0,,,0,0
4709,1999,Warrick Holdman,Warrick,Holdman,OLB,74.0,233,4.69,4.06,,35.0,123.0,16.0,4.0,Texas A&M,11.0,106.0,0.0,,,0,0
4710,1999,Andre Holland,Andre,Holland,CB,69.0,181,4.41,,,34.0,112.0,14.0,8.0,,,,0.0,,,0,0
4711,1999,Gary Holmes,Gary,Holmes,DT,79.0,319,5.19,,,,,26.0,8.0,,,,0.0,,,0,0
4712,1999,Torry Holt,Torry,Holt,WR,73.0,192,4.44,,,37.0,118.0,,1.0,North Carolina State,6.0,6.0,7.0,2000.0,2.0,1,1
4713,1999,Kevin Homer,Kevin,Homer,ILB,75.0,241,4.98,4.33,,32.5,112.0,15.0,8.0,,,,0.0,,,0,0
4714,1999,Chris Hood,Chris,Hood,DT,73.0,281,5.16,4.8,,26.0,100.0,17.0,8.0,,,,0.0,,,0,0
4715,1999,Tyrone Hopson,Tyrone,Hopson,OG,75.0,319,5.21,4.62,,26.0,102.0,20.0,5.0,Eastern Kentucky,28.0,161.0,0.0,,,0,0
4716,1999,Terry Houzah,Terry,Houzah,ILB,73.0,238,4.84,4.37,,33.0,115.0,18.0,8.0,,,,0.0,,,0,0
4717,1999,Bobbie Howard,Bobbie,Howard,ILB,70.0,232,4.74,4.48,,30.0,110.0,16.0,8.0,,,,0.0,,,0,0
4718,1999,Brock Huard,Brock,Huard,QB,77.0,227,5.12,4.44,,30.5,107.0,,3.0,Washington,16.0,77.0,0.0,,,0,0
4719,1999,Matt Hughes,Matt,Hughes,ILB,75.0,251,4.76,4.33,,31.0,111.0,14.0,8.0,,,,0.0,,,0,0
4720,1999,Corey Hulsey,Corey,Hulsey,OG,77.0,367,5.73,4.89,,25.0,96.0,31.0,8.0,,,,0.0,,,0,0
4721,1999,Jay Humphrey,Jay,Humphrey,OT,79.0,322,5.36,4.62,,31.0,106.0,,4.0,Texas,30.0,125.0,0.0,,,0,0
4722,1999,John Humphrey,John,Humphrey,RB,69.0,195,4.55,,,35.5,124.0,19.0,8.0,,,,0.0,,,0,0
4723,1999,Cletidus Hunt,Cletidus,Hunt,DT,76.0,293,4.98,4.73,,31.5,111.0,17.0,3.0,Kentucky State,33.0,94.0,0.0,,,0,0
4724,1999,Robert Hunt,Robert,Hunt,OG,75.0,291,5.17,4.66,,24.0,94.0,23.0,7.0,Virginia,20.0,226.0,0.0,,,0,0
4725,1999,Sedrick Irvin,Sedrick,Irvin,RB,71.0,223,4.58,,,35.0,117.0,20.0,4.0,Michigan State,8.0,103.0,0.0,,,0,0
4726,1999,Dexter Jackson,Dexter,Jackson,FS,73.0,196,4.61,4.06,,36.0,117.0,16.0,4.0,Florida State,18.0,113.0,0.0,,,0,0
4727,1999,Lenzie Jackson,Lenzie,Jackson,WR,73.0,188,4.84,4.29,,35.0,115.0,,8.0,,,,0.0,,,0,0
4728,1999,Quincy Jackson,Quincy,Jackson,WR,73.0,187,4.68,4.29,,31.0,116.0,,8.0,,,,0.0,,,0,0
4729,1999,Sheldon Jackson,Sheldon,Jackson,TE,75.0,243,4.82,4.47,,30.5,105.0,14.0,7.0,Nebraska,24.0,230.0,0.0,,,0,0
4730,1999,Terry Jackson,Terry,Jackson,FB,71.0,222,4.71,4.21,,32.5,112.0,26.0,5.0,Florida,24.0,157.0,0.0,,,0,0
4731,1999,Edgerrin James,Edgerrin,James,RB,73.0,216,4.38,3.88,,,,,1.0,Miami (FL),4.0,4.0,4.0,1999.0,1.0,1,1
4732,1999,Jon Jansen,Jon,Jansen,OT,79.0,305,5.3,4.61,,27.0,100.0,22.0,2.0,Michigan,6.0,37.0,0.0,,,0,0
4733,1999,Love Jefferson,Love,Jefferson,TE,74.0,262,4.89,4.61,,33.0,109.0,18.0,8.0,,,,0.0,,,0,0
4734,1999,MarTay Jenkins,MarTay,Jenkins,WR,73.0,203,4.51,4.18,,39.5,118.0,,6.0,Nebraska-Omaha,24.0,193.0,0.0,,,0,0
4735,1999,John Jennings,John,Jennings,TE,76.0,241,4.81,4.53,,29.0,113.0,20.0,8.0,,,,0.0,,,0,0
4736,1999,Garrett Johnson,Garrett,Johnson,DT,75.0,286,5.16,4.45,,28.0,104.0,22.0,8.0,,,,0.0,,,0,0
4737,1999,J.J. Johnson,J.J.,Johnson,RB,74.0,227,4.71,4.19,,,,16.0,8.0,,,,0.0,,,0,0
4738,1999,Kevin Johnson,Kevin,Johnson,WR,71.0,194,4.41,3.86,,36.5,115.0,,2.0,Syracuse,1.0,32.0,0.0,,,0,0
4739,1999,Olrick Johnson,Olrick,Johnson,ILB,73.0,246,4.97,4.24,,29.5,103.0,27.0,8.0,,,,0.0,,,0,0
4740,1999,Paris Johnson,Paris,Johnson,SS,74.0,207,4.71,4.32,,35.0,117.0,16.0,5.0,Miami (OH),22.0,155.0,0.0,,,0,0
4741,1999,Bryan Jones,Bryan,Jones,OLB,76.0,210,4.61,4.28,,35.0,118.0,12.0,5.0,Oregon State,9.0,142.0,0.0,,,0,0
4742,1999,Chris Jones,Chris,Jones,OLB,70.0,228,4.72,4.48,,,,21.0,5.0,Clemson,36.0,169.0,0.0,,,0,0
4743,1999,Corby Jones,Corby,Jones,RB,71.0,223,4.69,4.18,,31.5,112.0,15.0,8.0,,,,0.0,,,0,0
4744,1999,Daniel Jones,Daniel,Jones,WR,71.0,185,4.69,4.49,,37.0,114.0,,8.0,,,,0.0,,,0,0
4745,1999,Jermaine Jones,Jermaine,Jones,CB,68.0,180,4.53,3.96,,38.5,118.0,12.0,5.0,Northwestern State,29.0,162.0,0.0,,,0,0
4746,1999,Willie Jones,Willie,Jones,OT,79.0,372,5.58,4.78,,26.0,102.0,30.0,8.0,,,,0.0,,,0,0
4747,1999,Gana Joseph,Gana,Joseph,FS,73.0,212,4.5,4.32,,32.0,109.0,17.0,8.0,,,,0.0,,,0,0
4748,1999,Sori Kanu,Sori,Kanu,FS,71.0,193,4.69,4.21,,35.0,115.0,14.0,8.0,,,,0.0,,,0,0
4749,1999,Andy Katzenmoyer,Andy,Katzenmoyer,ILB,75.0,258,4.68,,,,,23.0,1.0,Ohio State,28.0,28.0,0.0,,,0,0
4750,1999,Jevon Kearse,Jevon,Kearse,OLB,77.0,262,4.58,4.24,,37.0,122.0,,1.0,Florida,16.0,16.0,3.0,1999.0,1.0,1,1
4751,1999,Jeff Kelly,Jeff,Kelly,ILB,73.0,256,4.95,4.37,,32.0,112.0,16.0,6.0,Kansas State,29.0,198.0,0.0,,,0,0
4752,1999,Reggie Kelly,Reggie,Kelly,TE,76.0,254,4.86,,,32.0,,24.0,2.0,Mississippi State,11.0,42.0,0.0,,,0,0
4753,1999,Chad Kelsay,Chad,Kelsay,OLB,75.0,254,4.94,4.3,,35.5,116.0,22.0,7.0,Nebraska,13.0,219.0,0.0,,,0,0
4754,1999,Patrick Kerney,Patrick,Kerney,DE,78.0,266,4.72,4.42,,31.0,111.0,21.0,1.0,Virginia,30.0,30.0,2.0,2004.0,6.0,1,0
4755,1999,Scott Kiernan,Scott,Kiernan,OG,75.0,307,5.58,4.79,,28.0,94.0,,8.0,,,,0.0,,,0,0
4756,1999,Jaime Kimbrough,Jaime,Kimbrough,RB,68.0,198,4.71,4.32,,34.5,113.0,22.0,8.0,,,,0.0,,,0,0
4757,1999,Eric King,Eric,King,OG,77.0,290,5.1,4.36,,27.0,105.0,27.0,7.0,Richmond,14.0,220.0,0.0,,,0,0
4758,1999,Lamar King,Lamar,King,DE,75.0,299,4.77,4.28,,30.0,108.0,22.0,1.0,Saginaw Valley,22.0,22.0,0.0,,,0,1
4759,1999,Shaun King,Shaun,King,QB,73.0,221,4.77,4.29,,33.0,113.0,,2.0,Tulane,19.0,50.0,0.0,,,0,0
4760,1999,Jim Kleinsasser,Jim,Kleinsasser,TE,75.0,272,4.79,4.33,,34.5,114.0,18.0,2.0,North Dakota,13.0,44.0,0.0,,,0,0
4761,1999,Josh Kobdish,Josh,Kobdish,OT,78.0,301,5.43,4.83,,24.0,98.0,21.0,8.0,,,,0.0,,,0,0
4762,1999,Steve Konopka,Steve,Konopka,DT,76.0,298,5.14,4.55,,27.0,106.0,21.0,8.0,,,,0.0,,,0,0
4763,1999,Rob Konrad,Rob,Konrad,FB,75.0,251,4.62,,,36.0,113.0,21.0,2.0,Syracuse,12.0,43.0,0.0,,,0,0
4764,1999,Brian Kuklick,Brian,Kuklick,QB,74.0,204,4.92,4.56,,31.0,107.0,,8.0,,,,0.0,,,0,0
4765,1999,Kevin Landolt,Kevin,Landolt,DT,77.0,298,5.15,4.27,,27.0,111.0,17.0,4.0,West Virginia,26.0,121.0,0.0,,,0,0
4766,1999,Dan Lauta,Dan,Lauta,OT,76.0,301,5.15,4.54,,26.0,101.0,26.0,8.0,,,,0.0,,,0,0
4767,1999,Courtney Ledyard,Courtney,Ledyard,ILB,74.0,250,5.12,4.24,,34.5,115.0,20.0,8.0,,,,0.0,,,0,0
4768,1999,Graham Leigh,Graham,Leigh,QB,74.0,212,4.78,4.27,,32.5,116.0,,8.0,,,,0.0,,,0,0
4769,1999,Emarlos Leroy,Emarlos,Leroy,DT,74.0,306,5.09,,,,,31.0,6.0,Georgia,13.0,182.0,0.0,,,0,0
4770,1999,Derek Lewis,Derek,Lewis,TE,74.0,250,4.87,4.26,,27.5,106.0,25.0,8.0,,,,0.0,,,0,0
4771,1999,Marvin Love,Marvin,Love,CB,69.0,164,4.45,4.09,,35.5,123.0,,8.0,,,,0.0,,,0,0
4772,1999,David Loverne,David,Loverne,OG,75.0,292,5.19,4.43,,25.0,96.0,23.0,3.0,San Jose State,29.0,90.0,0.0,,,0,0
4773,1999,Mike Lucky,Mike,Lucky,TE,79.0,269,4.95,4.38,,29.0,108.0,,7.0,Arizona,23.0,229.0,0.0,,,0,0
4774,1999,John Lumpkin,John,Lumpkin,TE,79.0,274,4.98,,,34.5,111.0,19.0,8.0,,,,0.0,,,0,0
4775,1999,Jason Maas,Jason,Maas,QB,74.0,210,4.97,4.35,,31.5,103.0,,8.0,,,,0.0,,,0,0
4776,1999,Stacey Mack,Stacey,Mack,FB,73.0,236,4.65,,,33.0,113.0,20.0,8.0,,,,0.0,,,0,0
4777,1999,Joel Makovicka,Joel,Makovicka,FB,71.0,245,4.81,4.05,,32.5,106.0,18.0,4.0,Nebraska,21.0,116.0,0.0,,,0,0
4778,1999,Deshone Mallard,Deshone,Mallard,CB,70.0,186,4.51,4.25,,35.5,117.0,10.0,8.0,,,,0.0,,,0,0
4779,1999,Cecil Martin,Cecil,Martin,FB,73.0,239,4.83,4.22,,35.5,110.0,22.0,6.0,Wisconsin,3.0,172.0,0.0,,,0,0
4780,1999,Chris McAlister,Chris,McAlister,CB,73.0,205,4.53,4.08,,38.0,121.0,,1.0,Arizona,10.0,10.0,3.0,2003.0,5.0,1,1
4781,1999,Jonathan McCall,Jonathan,McCall,DE,74.0,273,4.91,4.38,,31.0,113.0,19.0,8.0,,,,0.0,,,0,0
4782,1999,Todd McClure,Todd,McClure,OC,74.0,298,5.24,4.51,,28.0,98.0,29.0,7.0,LSU,31.0,237.0,0.0,,,0,0
4783,1999,Kevin McCullar,Kevin,McCullar,OLB,75.0,245,5.0,4.21,,30.0,107.0,12.0,8.0,,,,0.0,,,0,0
4784,1999,Daylon McCutcheon,Daylon,McCutcheon,CB,69.0,180,4.48,4.35,,36.0,118.0,13.0,3.0,USC,1.0,62.0,0.0,,,0,0
4785,1999,Jeremy McDaniel,Jeremy,McDaniel,WR,73.0,197,4.63,4.32,,33.5,112.0,,8.0,,,,0.0,,,0,0
4786,1999,Darnell McDonald,Darnell,McDonald,WR,75.0,202,4.72,4.24,,34.0,113.0,,7.0,Kansas State,34.0,240.0,0.0,,,0,0
4787,1999,Anthony McFarland,Anthony,McFarland,DT,73.0,299,4.85,4.28,,28.5,120.0,25.0,1.0,LSU,15.0,15.0,0.0,,,0,1
4788,1999,Wane McGarity,Wane,McGarity,WR,68.0,194,4.5,4.36,,33.0,114.0,,4.0,Texas,23.0,118.0,0.0,,,0,0
4789,1999,Reggie McGrew,Reggie,McGrew,DT,74.0,307,5.05,4.34,,,,30.0,1.0,Florida,24.0,24.0,0.0,,,0,1
4790,1999,Travis McGriff,Travis,McGriff,WR,68.0,185,4.53,4.13,,35.5,113.0,,3.0,Florida,32.0,93.0,0.0,,,0,0
4791,1999,Mike McKenzie,Mike,McKenzie,FS,73.0,191,4.58,4.11,,34.0,115.0,,3.0,Memphis,26.0,87.0,0.0,,,0,0
4792,1999,C.J. McLain,C.J.,McLain,OLB,75.0,243,4.72,4.25,,36.0,117.0,21.0,8.0,,,,0.0,,,0,0
4793,1999,John McLaughlin,John,McLaughlin,OLB,75.0,247,4.67,4.14,,31.5,107.0,18.0,5.0,California,17.0,150.0,0.0,,,0,0
4794,1999,Donovan McNabb,Donovan,McNabb,QB,74.0,223,4.64,4.38,,33.0,117.0,,1.0,Syracuse,2.0,2.0,6.0,2000.0,2.0,1,1
4795,1999,Cade McNown,Cade,McNown,QB,73.0,213,4.73,4.28,,33.5,113.0,,1.0,UCLA,12.0,12.0,0.0,,,0,1
4796,1999,Rondel Menendez,Rondel,Menendez,WR,69.0,178,4.24,3.96,,37.0,117.0,,7.0,Eastern Kentucky,41.0,247.0,0.0,,,0,0
4797,1999,Arnold Miller,Arnold,Miller,DE,76.0,240,4.77,4.12,,33.5,120.0,12.0,8.0,,,,0.0,,,0,0
4798,1999,Billy Miller,Billy,Miller,WR,75.0,215,4.63,4.28,,34.5,114.0,,7.0,USC,12.0,218.0,0.0,,,0,0
4799,1999,Dee Miller,Dee,Miller,WR,73.0,199,4.51,4.31,,33.5,,,6.0,Ohio State,27.0,196.0,0.0,,,0,0
4800,1999,Jason Mills,Jason,Mills,OG,77.0,315,5.48,4.67,,24.0,105.0,30.0,8.0,,,,0.0,,,0,0
4801,1999,Kory Minor,Kory,Minor,OLB,73.0,244,4.72,4.27,,31.0,112.0,,7.0,Notre Dame,28.0,234.0,0.0,,,0,0
4802,1999,Paul Miranda,Paul,Miranda,CB,70.0,180,4.42,4.1,,40.5,125.0,11.0,4.0,UCF,1.0,96.0,0.0,,,0,0
4803,1999,Donald Mitchell,Donald,Mitchell,CB,70.0,187,4.47,4.08,,37.0,121.0,24.0,4.0,Southern Methodist,22.0,117.0,0.0,,,0,0
4804,1999,Kenny Mitchell,Kenny,Mitchell,WR,75.0,217,4.74,,,37.0,118.0,,8.0,,,,0.0,,,0,0
4805,1999,Tywan Mitchell,Tywan,Mitchell,WR,77.0,223,4.74,,,30.5,108.0,,8.0,,,,0.0,,,0,0
4806,1999,Joe Montgomery,Joe,Montgomery,RB,71.0,227,4.63,4.22,,,,,2.0,Ohio State,18.0,49.0,0.0,,,0,0
4807,1999,Damon Moore,Damon,Moore,SS,71.0,209,4.6,4.22,,35.0,118.0,21.0,4.0,Ohio State,33.0,128.0,0.0,,,0,0
4808,1999,Ulysses Moore,Ulysses,Moore,OG,74.0,313,5.45,4.67,,26.0,103.0,24.0,8.0,,,,0.0,,,0,0
4809,1999,Jeremy Morgan,Jeremy,Morgan,OG,76.0,296,5.29,4.62,,23.5,92.0,,8.0,,,,0.0,,,0,0
4810,1999,Dee Moronkola,Dee,Moronkola,CB,69.0,204,4.45,4.12,,33.5,112.0,17.0,7.0,Washington State,36.0,242.0,0.0,,,0,0
4811,1999,Edwin Mulitalo,Edwin,Mulitalo,OT,75.0,328,5.47,4.77,,23.5,92.0,,4.0,Arizona,34.0,129.0,0.0,,,0,0
4812,1999,Joe Nastasi,Joe,Nastasi,WR,71.0,197,4.64,4.06,,37.0,119.0,,8.0,,,,0.0,,,0,0
4813,1999,Hannibal Navies,Hannibal,Navies,OLB,75.0,239,4.64,4.19,,33.0,114.0,18.0,4.0,Colorado,5.0,100.0,0.0,,,0,0
4814,1999,Gerald Neasman,Gerald,Neasman,CB,70.0,186,4.64,4.41,,31.5,115.0,10.0,8.0,,,,0.0,,,0,0
4815,1999,Jamar Nesbit,Jamar,Nesbit,OC,76.0,336,5.26,4.91,,26.5,88.0,23.0,8.0,,,,0.0,,,0,0
4816,1999,Mike Newell,Mike,Newell,OC,76.0,292,5.25,4.69,,28.5,104.0,25.0,8.0,,,,0.0,,,0,0
4817,1999,Robert Newkirk,Robert,Newkirk,DT,75.0,298,5.21,4.73,,26.0,105.0,20.0,8.0,,,,0.0,,,0,0
4818,1999,Keith Newman,Keith,Newman,ILB,75.0,239,4.78,4.37,,32.0,111.0,18.0,4.0,North Carolina,24.0,119.0,0.0,,,0,0
4819,1999,Dat Nguyen,Dat,Nguyen,ILB,71.0,234,4.74,,,,,19.0,3.0,Texas A&M,24.0,85.0,0.0,,,0,0
4820,1999,Ben Nichols,Ben,Nichols,OG,77.0,307,5.24,4.67,,30.0,104.0,29.0,8.0,,,,0.0,,,0,0
4821,1999,Rick Nord,Rick,Nord,OG,78.0,306,5.3,4.73,,25.5,98.0,21.0,8.0,,,,0.0,,,0,0
4822,1999,Jeremy Offutt,Jeremy,Offutt,OC,77.0,310,5.17,4.77,,26.0,100.0,20.0,8.0,,,,0.0,,,0,0
4823,1999,Kendell Ogle,Kendell,Ogle,OLB,73.0,235,4.7,4.05,,35.0,119.0,20.0,8.0,,,,0.0,,,0,0
4824,1999,Chike Okeafor,Chike,Okeafor,OLB,77.0,254,4.74,4.2,,36.5,118.0,17.0,3.0,Purdue,28.0,89.0,0.0,,,0,0
4825,1999,Patterson Owens,Patterson,Owens,DE,78.0,273,4.88,4.34,,35.0,118.0,19.0,8.0,,,,0.0,,,0,0
4826,1999,Craig Page,Craig,Page,OC,75.0,295,5.13,4.51,,32.0,117.0,38.0,8.0,,,,0.0,,,0,0
4827,1999,Solomon Page,Solomon,Page,OT,77.0,306,5.24,,,31.5,106.0,24.0,2.0,West Virginia,24.0,55.0,0.0,,,0,0
4828,1999,Anthony Parker,Anthony,Parker,CB,73.0,197,4.39,4.27,,31.0,113.0,8.0,4.0,Weber State,4.0,99.0,0.0,,,0,0
4829,1999,DeMond Parker,DeMond,Parker,RB,70.0,189,4.49,4.16,,41.5,120.0,13.0,5.0,Oklahoma,26.0,159.0,0.0,,,0,0
4830,1999,Larry Parker,Larry,Parker,WR,73.0,200,4.46,,,35.5,118.0,,4.0,USC,13.0,108.0,0.0,,,0,0
4831,1999,Sirr Parker,Sirr,Parker,RB,70.0,190,4.55,4.09,,40.0,122.0,,8.0,,,,0.0,,,0,0
4832,1999,Jeff Paulk,Jeff,Paulk,FB,73.0,242,4.69,4.44,,35.5,116.0,27.0,3.0,Arizona State,31.0,92.0,0.0,,,0,0
4833,1999,Chad Pegues,Chad,Pegues,DT,73.0,289,5.31,4.69,,26.0,100.0,25.0,8.0,,,,0.0,,,0,0
4834,1999,Jason Perry,Jason,Perry,FS,73.0,200,4.58,4.23,,36.5,124.0,17.0,4.0,North Carolina State,9.0,104.0,0.0,,,0,0
4835,1999,Mike Peterson,Mike,Peterson,OLB,74.0,233,4.47,4.08,,36.0,118.0,18.0,2.0,Florida,5.0,36.0,0.0,,,0,0
4836,1999,Luke Petitgout,Luke,Petitgout,OT,78.0,315,5.21,4.48,,29.0,102.0,33.0,1.0,Notre Dame,19.0,19.0,0.0,,,0,1
4837,1999,Zach Piller,Zach,Piller,OT,77.0,331,5.19,4.68,,26.5,100.0,40.0,3.0,Florida,20.0,81.0,0.0,,,0,0
4838,1999,Chad Plummer,Chad,Plummer,WR,75.0,233,4.57,4.18,,33.0,113.0,,6.0,Cincinnati,35.0,204.0,0.0,,,0,0
4839,1999,Joey Porter,Joey,Porter,OLB,75.0,241,4.68,4.41,,39.0,124.0,27.0,3.0,Colorado State,12.0,73.0,4.0,2002.0,4.0,1,0
4840,1999,Ronnie Powell,Ronnie,Powell,RB,70.0,174,4.43,4.14,,35.5,116.0,,8.0,,,,0.0,,,0,0
4841,1999,Peerless Price,Peerless,Price,WR,71.0,180,4.55,4.09,,35.0,116.0,,2.0,Tennessee,22.0,53.0,0.0,,,0,0
4842,1999,Mike Pringley,Mike,Pringley,DE,76.0,268,4.91,4.39,,,111.0,22.0,7.0,North Carolina,9.0,215.0,0.0,,,0,0
4843,1999,Pierson Prioleau,Pierson,Prioleau,FS,70.0,191,4.55,3.97,,42.0,134.0,18.0,4.0,Virginia Tech,15.0,110.0,0.0,,,0,0
4844,1999,Brian Pukenas,Brian,Pukenas,OG,76.0,303,5.41,4.73,,26.5,98.0,25.0,8.0,,,,0.0,,,0,0
4845,1999,Ian Rafferty,Ian,Rafferty,OT,77.0,296,5.49,4.86,,23.5,99.0,25.0,8.0,,,,0.0,,,0,0
4846,1999,Wali Rainer,Wali,Rainer,ILB,74.0,241,4.91,4.33,,32.0,111.0,26.0,4.0,Virginia,29.0,124.0,0.0,,,0,0
4847,1999,Marcus Ray,Marcus,Ray,SS,71.0,206,4.61,4.19,,35.5,115.0,,8.0,,,,0.0,,,0,0
4848,1999,Jarvis Reado,Jarvis,Reado,OT,77.0,328,5.4,,,26.0,100.0,,8.0,,,,0.0,,,0,0
4849,1999,Montae Reagor,Montae,Reagor,DE,74.0,263,4.84,4.23,,34.5,108.0,20.0,2.0,Texas Tech,27.0,58.0,0.0,,,0,0
4850,1999,Jacoby Rhinehart,Jacoby,Rhinehart,CB,71.0,187,4.61,4.11,,34.0,122.0,,6.0,Southern Methodist,21.0,190.0,0.0,,,0,0
4851,1999,Cleve Roberts,Cleve,Roberts,OT,78.0,290,5.37,4.86,,23.5,94.0,16.0,8.0,,,,0.0,,,0,0
4852,1999,Brian Rogers,Brian,Rogers,ILB,74.0,239,4.76,4.39,,36.0,109.0,19.0,8.0,,,,0.0,,,0,0
4853,1999,Derek Rose,Derek,Rose,OC,75.0,283,5.22,4.9,,25.5,96.0,21.0,8.0,,,,0.0,,,0,0
4854,1999,Marek Rubin,Marek,Rubin,OT,78.0,310,5.36,4.76,,25.0,96.0,26.0,8.0,,,,0.0,,,0,0
4855,1999,Mike Rucker,Mike,Rucker,DE,77.0,260,4.85,4.33,,33.5,115.0,17.0,2.0,Nebraska,7.0,38.0,1.0,2003.0,5.0,1,0
4856,1999,Grey Ruegamer,Grey,Ruegamer,OC,77.0,315,5.34,4.68,,27.5,94.0,18.0,3.0,Arizona State,11.0,72.0,0.0,,,0,0
4857,1999,Orlando Ruff,Orlando,Ruff,ILB,74.0,248,4.99,4.33,,33.0,113.0,22.0,8.0,,,,0.0,,,0,0
4858,1999,Johnny Rutledge,Johnny,Rutledge,ILB,74.0,245,4.63,4.21,,33.0,115.0,18.0,2.0,Florida,20.0,51.0,0.0,,,0,0
4859,1999,Khari Samuel,Khari,Samuel,ILB,75.0,242,4.84,4.34,,35.0,118.0,24.0,5.0,Massachusetts,11.0,144.0,0.0,,,0,0
4860,1999,David Saunders,David,Saunders,WR,74.0,203,4.78,,,32.0,112.0,,8.0,,,,0.0,,,0,0
4861,1999,Talance Sawyer,Talance,Sawyer,DE,74.0,268,4.89,4.35,,31.5,112.0,23.0,6.0,UNLV,16.0,185.0,0.0,,,0,0
4862,1999,Tom Schau,Tom,Schau,OC,77.0,302,5.33,4.53,,28.0,109.0,24.0,8.0,,,,0.0,,,0,0
4863,1999,Brad Scioli,Brad,Scioli,DE,75.0,277,4.92,4.27,,33.5,108.0,23.0,5.0,Penn State,5.0,138.0,0.0,,,0,0
4864,1999,Yusef Scott,Yusef,Scott,OG,74.0,324,5.76,,,24.0,85.0,,8.0,,,,0.0,,,0,0
4865,1999,Thomas Seih,Thomas,Seih,RB,69.0,212,4.57,4.31,,35.0,116.0,16.0,8.0,,,,0.0,,,0,0
4866,1999,Brian Shay,Brian,Shay,RB,68.0,213,4.49,4.22,,,,17.0,8.0,,,,0.0,,,0,0
4867,1999,L.J. Shelton,L.J.,Shelton,OT,78.0,341,5.44,4.77,,29.5,100.0,22.0,1.0,Eastern Michigan,21.0,21.0,0.0,,,0,1
4868,1999,Scott Shields,Scott,Shields,SS,76.0,228,4.55,4.06,,35.0,123.0,23.0,2.0,Weber State,28.0,59.0,0.0,,,0,0
4869,1999,Bobby Singh,Bobby,Singh,OG,75.0,316,5.43,4.72,,26.0,94.0,24.0,8.0,,,,0.0,,,0,0
